fid,field_1,x,y,VRYieldVOl,row,col,CropSeason,harvestID,CropName,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,SeedingDensity,SeedingDensity_missing,Seeding_Variety1,Application_1_N_rate,Application_1_ID,Application_1_N_date,Application_2_N_rate,Application_2_ID,Application_2_N_date,Application_3_N_rate,Application_3_ID,Application_3_N_date,Application_4_N_rate,Application_4_ID,Application_4_N_date,Application_5_N_rate,Application_5_ID,Application_5_N_date,Application_6_N_rate,Application_6_ID,Application_6_N_date,Application_7_N_rate,Application_7_ID,Application_7_N_date,Application_8_N_rate,Application_8_ID,Application_8_N_date,Application_9_N_rate,Application_9_ID,Application_9_N_date,Application_10_N_rate,Application_10_ID,Application_10_N_date,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60,GDD2,Precipitation2,GDD3,Precipitation3,GDD4,Precipitation4,GDD5,Precipitation5,GDD6,Precipitation6,GDD7,Precipitation7,GDD8,Precipitation8,GDD9,Precipitation9,GDD10,Precipitation10,GDD11,Precipitation11,Trait1,Trait2,Trait3,Trait4,Trait5,FIPSCode,PlantingDay1,HarvestDay,GridId
"3499","3498",-97.68624697,27.66509297,85.83126,"85","106","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.600778639,0.003403175,0.176671773,0.308060825,55.72093964,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.235365658,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.80921364,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3500","3499",-97.68614697,27.66509297,83.64904,"85","107","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.541778386,0.002271603,0.220289409,-0.160610035,55.63891983,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.240655384,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.69568939,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3611","3610",-97.68714697,27.66499297,81.70703,"86","97","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.681020796,0.003357036,0.168797985,0.966158628,55.83248901,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.233283119,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.79061375,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3612","3611",-97.68704697,27.66499297,86.43146,"86","98","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.706979692,0.00509364,0.20476228,1.240231872,55.86857605,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.24234024,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.55136509,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3613","3612",-97.68694697,27.66499297,78.89891,"86","99","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.659778953,0.004352585,0.171082988,0.920007944,55.80295944,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.231508465,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.20498676,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3614","3613",-97.68684697,27.66499297,70.00692,"86","100","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.5535779,0.002114898,0.174323201,-0.274925262,55.65532303,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.232402191,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",81.4853056,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3615","3614",-97.68674697,27.66499297,77.5552,"86","101","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.725861669,0.007558392,0.225844443,1.53658092,55.89482498,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.247326374,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",82.00487309,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3616","3615",-97.68664697,27.66499297,82.6662,"86","102","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.695180178,0.004645671,0.202127516,1.209179282,55.85217285,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.24226326,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",82.03373795,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3617","3616",-97.68654697,27.66499297,79.06846,"86","103","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.60785836,0.001167595,0.189732596,0.392891437,55.73078156,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.2433922,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.52250023,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3618","3617",-97.68644697,27.66499297,70.75376,"86","104","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.737661183,0.002704925,0.21959345,1.728495479,55.91122818,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.239569225,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.43397045,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3619","3618",-97.68634697,27.66499297,79.562485,"86","105","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.68574059,0.001034593,0.180887654,1.298183203,55.83905029,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.238401794,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.75341911,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3620","3619",-97.68624697,27.66499297,77.65383,"86","106","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.702259898,0.002846312,0.171268344,1.635408521,55.86201477,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.239500809,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.80921364,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3621","3620",-97.68614697,27.66499297,67.3991,"86","107","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.650339305,0.003110564,0.16892767,1.061459661,55.78983688,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.239936981,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.69568939,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3848","3847",-97.68714697,27.66479297,69.90152,"88","97","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.66213882,0.003103085,0.126399875,0.840622663,55.80624008,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.233283119,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.6751543,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3731","3730",-97.68714697,27.66489297,81.70703,"87","97","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.681020796,0.001463091,0.133909792,1.010707617,55.83248901,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.233283119,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.6751543,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3849","3848",-97.68704697,27.66479297,77.02655,"88","98","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.711699486,0.00343978,0.157646716,1.333839297,55.87513733,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.24234024,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.60715961,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3732","3731",-97.68704697,27.66489297,86.43146,"87","98","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.706979692,0.000576257,0.168727085,1.279221654,55.86857605,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.24234024,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.60715961,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
